Segment displayed name				P011 1A | 001 | CD45+	P011 1A | 018 | CD45+	P011 1A | 017 | CD45+	P011 1A | 016 | CD45+	P011 1A | 015 | CD45+	P011 1A | 014 | CD45+	P011 1A | 013 | CD45+	P011 1A | 012 | CD45+	P011 1A | 011 | CD45+	P011 1A | 010 | CD45+	P011 1A | 009 | CD45+	P011 1A | 008 | CD45+	P011 1A | 007 | CD45+	P011 1A | 006 | CD45+	P011 1A | 005 | CD45+	P011 1A | 004 | CD45+	P011 1A | 003 | CD45+	P011 1A | 002 | CD45+	P011 1A | 019 | CD45+	P012 1A | 016 | CD45+	P012 1A | 015 | CD45+	P012 1A | 014 | CD45+	P012 1A | 013 | CD45+	P012 1A | 012 | CD45+	P012 1A | 011 | CD45+	P012 1A | 010 | CD45+	P012 1A | 009 | CD45+	P012 1A | 008 | CD45+	P012 1A | 007 | CD45+	P012 1A | 006 | CD45+	P012 1A | 005 | CD45+	P012 1A | 004 | CD45+	P012 1A | 003 | CD45+	P012 1A | 002 | CD45+	P012 1A | 001 | CD45+	P012 1A | 017 | CD45+	P013 1A | 001 | CD45+	P013 1A | 018 | CD45+	P013 1A | 017 | CD45+	P013 1A | 016 | CD45+	P013 1A | 015 | CD45+	P013 1A | 014 | CD45+	P013 1A | 013 | CD45+	P013 1A | 012 | CD45+	P013 1A | 011 | CD45+	P013 1A | 010 | CD45+	P013 1A | 009 | CD45+	P013 1A | 008 | CD45+	P013 1A | 007 | CD45+	P013 1A | 006 | CD45+	P013 1A | 005 | CD45+	P013 1A | 004 | CD45+	P013 1A | 003 | CD45+	P013 1A | 002 | CD45+	P013 1A | 019 | CD45+	P014 1A | 016 | CD45+	P014 1A | 015 | CD45+	P014 1A | 014 | CD45+	P014 1A | 013 | CD45+	P014 1A | 012 | CD45+	P014 1A | 011 | CD45+	P014 1A | 010 | CD45+	P014 1A | 009 | CD45+	P014 1A | 008 | CD45+	P014 1A | 007 | CD45+	P014 1A | 006 | CD45+	P014 1A | 005 | CD45+	P014 1A | 004 | CD45+	P014 1A | 003 | CD45+	P014 1A | 002 | CD45+	P014 1A | 001 | CD45+	P014 1A | 017 | CD45+
Background;All Probes	RNA	Negative	NegPrb2	41.35	54.57	9.10	17.44	10.56	44.41	3.26	35.13	28.30	1.35	7.97	8.99	42.00	35.54	27.25	11.37	22.99	50.59	24.54	3.44	32.12	36.23	166.16	34.11	38.52	66.25	114.60	28.59	126.13	95.09	21.62	32.04	127.95	109.99	149.43	8.12	39.93	44.35	8.05	15.85	11.31	34.5	15.43	44.77	34.74	8.43	43.11	41.34	10.15	12.18	22.4	13.07	15.41	74.78	13.06	2.79	28.58	37.05	166.35	35.58	38.95	56.65	89.95	35.02	131.8	115.61	34.94	32.28	152.64	121.67	153.01	11.46
T cells;All Probes	RNA	Endogenous	CD3E	70.43	56.85	3.16	34.34	44.46	34.23	31.42	72.82	7.73	37.32	80.01	16.54	50.99	47.46	68.63	33.22	91.44	89.18	50.59	14.84	83.21	92.08	299.29	83.26	75.96	118.13	184.81	129.43	260.13	251.25	83.21	92.21	262.52	165.73	257.44	17.64	98.05	62.21	14.5	40.84	31.81	5.92	33.2	83.87	30.44	23.18	67.21	13.35	39.59	67.01	62.18	22.5	115.2	102.09	59.99	13.82	83.79	92.11	301.75	83.73	75.52	122.43	213.88	116.29	241.94	235.74	61.61	92.7	274.82	171.75	255.07	17.48
All Probes	SpikeIn	Positive	HYB-POS	10976.54	11091.27	11555.42	10742.12	13579.01	11912.61	10606.39	11993.42	14158.91	12633.73	13265.22	12713.40	11756.25	11232.39	12409.98	10797.62	14685.89	12934.60	10916.70	3026.02	7909.56	7450.82	8289.06	6941.42	5377.74	14711.43	13672.71	15548.70	13263.88	14169.86	12176.30	5277.27	13622.87	12443.97	14961.39	7855.68	10937.83	11107.12	11554.54	10775.39	13580.47	11885.54	10608.06	11992.41	14175.74	12634.5	13256.42	12725.45	11756.79	11251.75	12410.36	10804.64	14678.82	12916.3	10899.11	3026.2	7911.85	7451.87	8287.49	6941.68	5376.86	14707.24	13678.08	15529.93	13261.5	14136.78	12162.24	5279.68	13608.31	12452.28	14970.59	7854.84
Checkpoint;T cells;T cell Activation;Th cells;All Probes	RNA	Endogenous	CTLA4	69.66	77.19	32.79	0.74	20.66	25.35	25.75	85.59	64.24	3.34	45.76	8.58	37.12	90.34	64.92	24.73	84.45	61.49	28.85	14.17	46.04	55.23	225.46	44.20	79.95	112.80	194.60	106.90	239.81	225.54	62.51	104.90	297.33	219.82	298.39	14.80	67.83	67.48	6.09	3.54	5.86	11.76	23.01	102.29	56.18	24.83	58.85	2.16	22.44	75.63	58.27	24.17	101.98	59.04	44.5	13.53	45.97	54.86	224.28	45	79.26	103.33	206.4	96.18	277.34	214.39	68.02	107.09	326.91	229.01	313.84	17.71
Immune Cell Adhesion & Migration;All Probes	RNA	Endogenous	ITGB8	62.53	36.33	48.60	1.72	25.87	35.67	22.76	78.36	7.01	20.93	79.99	11.22	48.06	35.01	48.54	14.12	97.86	118.54	7.34	9.49	59.16	66.46	292.11	52.24	60.83	91.73	164.53	81.43	250.55	216.72	57.93	85.76	283.70	229.75	288.41	13.75	66.08	39.07	34.73	0.06	5.88	41.68	7.26	45.96	15.39	16.76	62.89	21.79	41.42	32.38	24.73	31.98	103.87	104.07	2.7	11.08	59.31	69.5	289.82	51.6	60.4	119.02	196.1	74.83	244.21	236.69	37.43	84.62	308.98	210.74	282.94	12.87
Checkpoint;All Probes	RNA	Endogenous	CD276	80.63	35.40	21.79	7.99	29.46	28.01	8.23	68.47	27.96	31.07	21.24	6.92	56.25	71.17	19.03	36.02	58.23	99.83	30.03	7.85	49.90	51.98	250.53	44.27	54.46	72.17	168.81	73.76	199.38	174.43	43.21	65.63	223.27	153.31	236.83	9.29	65.04	43.47	9.63	16.13	9.83	29.54	14.76	70.45	36.51	15.8	45.1	6.06	45.83	54.8	40.38	44.9	58.73	74.99	37.81	6.14	48.82	51.54	252.08	45.88	54.02	52.35	157.84	98.99	184.13	175.68	80.08	65.5	250.56	159.26	257.57	8.9
Reference Gene;All Probes	RNA	Control	UBB	693.51	368.34	190.48	202.43	245.53	272.23	60.28	504.14	294.52	197.63	421.92	170.45	324.84	483.31	421.74	152.55	669.54	796.33	228.10	73.92	296.21	373.74	1012.22	207.74	363.09	543.72	766.96	515.07	1040.30	914.11	353.55	618.01	1235.95	904.57	1220.33	63.70	715.13	370.6	184.23	216.06	233.97	275.96	61.21	496.03	299.11	192.8	438.81	178.33	323.89	504.8	428.08	161.53	662.35	776.76	237.24	73.67	296.98	376.25	1011.06	208.02	363.73	510.6	749.58	510.81	1055.06	932.45	374.86	619.7	1262.56	912.64	1223.57	60.04
Immune Cell Adhesion & Migration;All Probes	RNA	Endogenous	PECAM1	123.09	60.62	7.07	52.72	8.26	36.10	10.47	76.90	56.62	79.48	66.07	9.89	58.47	59.71	63.84	5.70	107.03	113.36	63.36	18.72	74.53	79.68	309.49	79.64	70.51	142.54	236.30	127.83	275.31	185.61	32.88	81.79	329.71	190.13	350.27	17.42	129.24	84.28	12.05	50.84	39.29	61.98	12.22	85.29	21.35	63.1	68.31	34.03	82.14	52.93	77.73	18.38	121.82	102.41	47.4	19.37	73.66	80.95	310.85	79.82	70.13	141.09	251.44	123.18	258.53	197.88	52.14	80.58	328.56	210.74	337.54	18.72
Myeloid Supression;Myeloid;All Probes	RNA	Endogenous	IDO1	76.13	67.56	37.26	19.33	51.29	35.16	21.55	69.08	31.50	12.92	39.80	5.70	35.68	76.48	33.07	46.74	99.21	82.65	48.89	6.86	71.72	78.76	316.70	86.05	84.57	132.52	203.83	102.44	230.11	249.49	79.72	70.24	343.67	218.14	316.03	21.62	92.49	94.93	17.82	24.86	48.03	27.8	25.23	87	10.05	34.88	72.24	8.9	35	74.63	44.41	38.62	99.5	105.64	46.92	6.88	70.77	78.42	318.78	86.36	87.75	147.95	225.08	116.41	207.07	249.81	61.83	72.83	312.18	180.5	300.04	19.25
Tumor;All Probes	RNA	Endogenous	PTEN	138.27	50.76	27.42	21.24	18.69	82.81	1.31	155.64	87.92	65.86	85.87	26.52	37.91	105.04	27.44	5.69	161.06	141.90	17.08	11.34	78.83	99.46	339.87	52.67	77.68	180.88	258.61	142.86	383.81	256.56	81.91	146.92	355.55	304.15	429.32	15.03	149.06	83.39	14.14	20.26	11.62	82.38	38.06	142.65	77.1	35.41	83.88	31.75	31.34	81.05	33.1	9.41	166.86	141.8	51.25	9.7	78.16	96.32	337.27	54.41	76.51	184.82	276.76	155.59	367.96	263.65	70.16	147.44	340.62	285.69	432.06	14.48
Antigen Presentation;MHC2;All Probes	RNA	Endogenous	CD74	2793.62	1384.00	624.37	594.83	662.26	771.42	164.21	1375.57	1050.05	703.39	1682.15	597.40	1080.64	1439.14	1443.56	333.65	2571.42	3116.89	652.96	239.47	1193.49	1357.23	3423.49	1038.61	1147.31	1528.22	2096.43	1491.97	2659.78	2016.58	1057.85	1621.89	3511.81	2354.54	3672.48	182.26	2788.6	1373.21	624.39	591.88	679.26	788.69	201.07	1373.64	1052.41	690.94	1679.86	584.17	1103.31	1463.87	1460.23	358.88	2570.05	3102.19	631.8	240.39	1193.84	1357.08	3422.12	1037.84	1147.95	1543.07	2098.89	1492.12	2664.94	1997.18	1056.97	1623.39	3521.73	2369.5	3677.34	183.71
Antigen Presentation;Tumor;All Probes	RNA	Endogenous	B2M	1353.09	728.75	162.26	296.35	296.92	454.63	75.72	742.30	535.21	294.84	690.50	166.55	534.16	937.75	516.28	265.11	1007.27	1259.86	325.01	104.99	456.74	639.12	1469.77	490.37	547.81	794.82	972.04	777.11	1564.36	1451.91	440.73	559.38	1941.94	1246.94	1572.36	94.14	1381.31	722.4	170.87	278.44	307.07	447.46	72.18	739.22	522.09	303.3	726.13	173	509.72	941.97	522.65	272.75	1038.97	1258.31	345.53	105.83	458.49	639.87	1468.08	488.63	547.49	805.05	987.35	755.85	1556.05	1444.26	419.99	557.34	1931.99	1255.92	1589.81	97.11
Antigen Presentation;MHC2;All Probes	RNA	Endogenous	HLA-DQ	177.50	107.04	51.48	49.61	25.49	78.20	0.95	100.47	75.09	84.00	84.46	6.27	112.12	119.49	88.97	16.34	166.80	169.47	72.99	18.68	92.53	132.40	363.87	69.29	115.31	183.26	278.64	143.13	315.02	240.33	120.28	133.56	402.45	282.82	397.90	27.36	184.48	91.69	71.57	23.88	27.48	78.66	19.7	97.84	86.22	90.41	106.85	8.88	120.75	120.05	87.83	21.8	180.83	146.79	65.66	18.56	92.63	133.09	361.83	70.32	112.45	186.9	284.3	166.33	320.23	239.51	102.59	132.09	405.7	296.51	386.79	25.92
Myeloid Activation;Checkpoint;All Probes	RNA	Endogenous	CD274	60.94	86.03	15.44	19.91	26.58	50.90	2.00	63.22	37.29	14.52	41.63	22.58	53.48	27.18	74.74	58.35	97.59	78.73	25.01	9.56	43.46	63.10	231.62	44.15	48.68	120.14	198.88	82.10	200.94	167.39	64.71	75.49	251.03	196.24	302.18	11.08	66.76	64.39	7.45	38.01	11.32	37.41	35.08	68.77	16.45	18.83	35.08	14.86	45.93	49.36	64.76	43.95	104.31	74.5	13.67	7.76	43.65	62.01	231.23	42.26	47.28	110.33	198.8	78.24	219.71	198.29	77.41	74.76	244.93	210.72	275.65	10.77
Immune Cell Adhesion & Migration;All Probes	RNA	Endogenous	ITGAV	121.53	80.72	34.93	52.84	38.47	56.46	40.40	142.00	50.28	35.56	79.36	31.40	65.16	73.85	93.22	25.70	111.16	137.43	64.46	18.19	76.12	80.05	326.13	73.70	52.32	186.24	314.45	135.80	353.11	379.63	138.45	148.95	406.13	264.77	401.64	9.27	103.15	53.51	39.18	52.21	35.84	47.99	18.02	131.67	56.67	13.95	76.26	16.99	51.22	96.86	105.65	35.13	94.19	125.98	54.6	17.75	75.31	79.96	323.82	74.62	52.67	199.03	301.87	111.39	381.04	353.48	118.98	150.29	385.83	247.31	387.42	8.65
T cell Activation;All Probes	RNA	Endogenous	CD44	289.65	146.04	77.80	61.33	74.26	119.89	38.41	219.64	93.05	112.09	188.84	50.05	86.23	201.59	163.53	51.82	261.31	327.27	91.85	23.34	138.69	182.99	542.82	130.37	161.33	211.75	335.64	206.79	502.21	456.91	168.39	206.64	614.98	441.78	520.28	21.31	294.47	165.69	76.32	46.32	51.45	99.96	51.76	219.39	99.29	86.82	185.66	28.34	94.9	227.42	141.85	16.75	246.69	324.95	94.63	19.96	136.51	182.44	540.21	132.91	163.08	233.81	337.63	223.12	501.22	466.6	166.06	205.13	588.22	458.75	489.09	23.99
Th cells;All Probes	RNA	Endogenous	TBX21	69.72	62.96	43.13	28.28	34.21	49.84	7.98	134.59	38.41	22.57	69.63	36.03	62.26	47.56	57.04	14.39	133.11	123.32	41.66	20.46	80.03	78.71	367.30	74.88	72.82	168.08	307.27	146.99	283.93	290.98	79.42	90.30	390.24	264.48	376.57	14.08	72.86	56.03	56.69	39.63	27.61	18.17	36.7	132.36	56.39	24.63	71.53	28.52	50.92	48.03	77.3	32.74	144.83	121.4	35.48	19.22	78.75	80.3	370.6	73.98	73.14	152.09	293.26	161.35	304.98	259.92	47.31	87.99	384.58	291.08	365.94	16.1
Wnt Signaling;Tumor;All Probes	RNA	Endogenous	CTNNB1	163.48	65.21	21.62	54.71	62.43	89.39	19.22	116.45	96.14	41.36	150.90	68.78	62.65	81.02	70.54	34.84	170.14	168.16	44.53	17.22	106.22	105.04	425.87	91.38	109.31	112.14	244.59	189.60	280.50	293.32	67.05	132.42	332.92	257.95	353.63	20.61	192.26	62.11	16.98	19.58	39.97	80.88	31.02	134.66	107.47	48.38	132.09	59.39	65.96	109.41	100.03	22.61	178.24	157.71	52.58	19.21	105.76	105.44	428.58	92.8	111.51	109.79	236.12	189.13	278.43	289.37	82.74	129.27	364.02	249.69	346.23	20.49
Checkpoint;T cells;All Probes	RNA	Endogenous	TIGIT	123.44	34.91	31.67	53.65	47.34	24.40	27.55	112.04	67.47	34.45	87.70	56.67	58.55	86.97	72.39	24.24	117.79	133.08	36.49	17.97	72.90	88.94	411.77	60.99	98.48	168.45	239.36	157.77	371.53	254.04	96.55	124.10	382.59	272.19	394.56	17.33	91.63	38.11	22.04	29.56	23.07	17.98	15.26	119.31	38.85	33.97	75.71	23.48	41.14	73.46	76.21	19.84	103.9	119.25	22.36	18.44	71.9	86.99	414.12	63.77	96.3	161.21	231.19	154.07	363.81	253.69	105.12	124.23	395.75	256.69	412.59	16.61
T cells;T cell Activation;All Probes	RNA	Endogenous	TNFRSF9	76.19	65.76	38.08	27.30	1.10	24.47	10.11	49.42	35.16	24.34	41.05	40.25	22.95	71.63	64.12	29.23	100.84	107.36	4.89	10.71	83.16	85.90	312.48	61.81	60.56	135.14	225.28	128.13	284.21	185.67	80.99	94.59	311.92	231.29	322.07	19.13	98.24	50.27	43.54	26.62	25.12	22.5	29.82	65.85	40.12	31.62	47.31	17.61	34	91.97	66.87	27.75	118.04	111.43	15.18	10.39	82.9	83.75	315.43	63.73	60.22	146.95	252.94	127.66	294.16	164.61	78.97	93.97	337.26	233.58	345.39	16.36
Background;All Probes	RNA	Negative	NegPrb5	61.54	22.18	0.50	29.73	4.12	24.90	19.47	61.75	3.68	15.66	30.01	5.06	29.65	56.71	47.25	24.85	29.81	66.84	34.35	2.76	39.67	44.51	165.34	33.91	31.71	66.92	112.18	56.40	132.63	97.42	9.50	23.77	179.93	130.13	145.54	7.58	38.29	40.54	7.56	26.37	35.53	29.06	0.31	73.5	15.82	8.08	10.56	3.06	45.13	44.26	32.91	21.05	31.64	73.42	8.96	1.3	40.04	45.36	164.6	33.09	32.73	53.19	116.84	28.79	110.27	106.37	2.96	22.46	177.99	113.1	169.9	8.39
Cytokine & Chemokine Signaling;All Probes	RNA	Endogenous	IL12B	63.94	39.07	63.06	23.04	29.29	39.09	28.29	100.67	10.04	22.33	29.08	41.42	25.06	38.54	45.77	17.73	67.24	56.30	25.73	15.42	56.32	63.99	289.51	46.33	55.65	96.40	199.12	78.32	239.00	203.45	55.20	91.94	252.84	191.45	272.99	10.99	94.59	38.69	31.97	2.41	41.43	49.75	4.84	67.6	25.44	19.81	22.39	45.04	20.95	3.78	46.14	5.56	62.94	77.16	12.56	12.74	58.39	61.72	289.44	46.19	57.78	117.8	225.48	92.13	246.21	173.51	55.05	91.98	257.51	182.34	276.12	12.07
Checkpoint;All Probes	RNA	Endogenous	PDCD1LG2	120.58	65.01	7.13	29.31	5.34	31.74	12.29	118.51	28.93	33.74	88.25	9.91	31.84	67.73	82.18	14.47	98.99	139.20	50.92	13.11	57.92	92.11	279.38	65.60	74.24	138.85	224.95	53.43	236.91	179.95	73.74	87.22	290.52	207.72	294.78	11.75	112.82	69.55	18.68	30.11	35.57	32.61	8.08	120.31	33.96	32.9	60.56	8.82	33.28	82.43	64.08	8.59	71.99	134.17	44.82	10.57	58.54	92.65	281.08	65.04	73.21	131.54	219.12	74.23	240.79	181.54	79.96	83.95	303.33	217.89	314.65	9.11
Tumor;All Probes	RNA	Endogenous	AKT1	135.58	119.43	20.65	40.49	33.84	65.39	17.39	134.70	57.53	73.65	88.10	28.28	60.82	121.62	74.18	49.45	106.32	165.35	56.66	18.45	102.69	134.75	451.24	74.33	108.95	126.50	274.60	143.17	354.08	233.64	73.09	127.03	396.87	269.43	381.81	24.15	157.74	114.15	22.79	46.56	44.01	71.62	30.57	127.17	64.78	59.07	89.18	49.75	82.95	109.81	59.8	36.12	104.06	133.71	40.57	19.73	103.84	133.96	452.67	73.74	108.01	110.54	287.56	161.22	357.43	223.72	41.99	127.56	392.98	243.65	387.02	22.25
Antigen Presentation;All Probes	RNA	Endogenous	HLA-E	746.20	406.59	127.32	170.79	166.47	217.89	64.69	445.80	255.22	204.40	422.34	130.70	243.14	450.80	345.34	98.58	634.03	813.16	183.97	51.34	173.30	251.85	618.16	194.81	229.52	396.93	569.42	418.26	818.92	632.51	243.81	352.00	988.80	700.87	865.95	39.56	744.44	430.04	128.75	186.62	170.75	207.59	86.37	419.11	242.32	202.28	451.16	146.28	277.88	420.83	335.75	126.72	659.43	825.87	166.26	51.34	175.1	250.6	620.53	193.34	227.73	387.91	579.84	404.28	830.33	618.03	238.31	352.35	1007.7	693.27	867.27	39.04
Melanoma;All Probes	RNA	Endogenous	pan-melanocyte	209.87	125.12	19.23	43.92	35.64	89.07	13.16	187.03	94.44	96.41	161.45	28.87	133.57	123.06	123.00	30.22	265.92	287.95	77.79	34.35	179.96	214.12	658.82	150.24	198.19	212.80	394.24	306.76	438.58	371.02	142.56	201.41	606.94	386.00	584.37	52.73	240.94	110.99	33.57	56.9	56.37	93.59	18.9	187	103.26	101.92	147.92	4.64	124.4	147.83	125.61	36.27	256.18	266.6	39.82	32.69	183.3	211.93	657.88	151.67	198.59	211.57	397.38	305.63	449.88	375.2	127.52	203.04	603.55	398.99	550.59	50.84
Interferon;All Probes	RNA	Endogenous	IFNGR1	108.12	49.48	14.26	10.59	45.08	31.55	0.39	58.44	44.27	41.08	84.86	31.12	40.67	49.40	33.89	25.90	78.79	119.67	33.84	7.85	50.81	53.68	172.91	34.49	34.32	40.91	167.19	73.90	223.58	145.03	56.02	75.87	236.05	150.69	224.10	6.72	86.23	71.57	5.49	8.43	50.54	59.31	26.29	91.62	78.21	47	92.98	11.86	45.09	49.57	30.43	26.68	67.31	133.41	55.25	5.55	51.32	54.8	173.7	35.06	35.61	43.44	157.34	69.18	229.21	140.41	52.77	76.41	230.1	155.48	235.19	7.49
Immune Cell Adhesion & Migration;All Probes	RNA	Endogenous	ICAM1	167.28	101.89	55.48	29.04	39.40	13.05	15.29	83.37	94.36	46.69	70.04	21.20	83.23	105.73	78.47	0.60	89.68	100.93	65.59	33.18	95.27	94.70	393.55	88.45	93.01	172.06	262.55	144.37	288.85	283.56	118.15	108.02	282.53	203.04	327.05	26.59	156.5	81.92	49.07	39.39	45.45	36.82	7.63	122.17	76.42	55.23	87.63	22.15	59.86	128.05	88.05	7.79	98.21	117.5	70.28	31.58	96.45	92.72	394.24	92.11	93.9	172.03	250.59	134.24	283.54	287.46	97.19	108.82	285.98	226.1	348.7	25.37
Antigen Presentation;All Probes	RNA	Endogenous	PSMB10	167.10	49.32	12.70	36.36	27.18	30.45	27.70	124.29	52.17	54.13	91.45	8.84	62.61	97.73	57.03	13.51	148.05	182.23	23.76	18.03	76.36	94.46	312.14	56.19	66.03	159.65	221.11	93.44	244.26	191.18	65.71	100.17	347.10	201.88	316.60	20.03	142.25	48.64	8.64	30.8	5.59	24.36	42.05	122.24	59.55	50.77	98.59	25.74	28.29	92.9	61.74	8.67	166.99	179.77	6.8	16.31	76.91	93.54	312.78	57.91	68.65	161.99	234.04	102.56	261.77	196.94	59.39	98.16	349.13	226.98	321.92	17.11
Cytokine & Chemokine Signaling;All Probes	RNA	Endogenous	VEGFA	119.12	98.66	72.38	40.73	42.54	40.94	2.08	109.56	98.15	38.81	135.20	15.05	79.97	78.19	89.87	20.40	131.10	100.81	20.68	16.03	85.67	109.62	375.49	84.48	79.57	140.99	157.68	91.25	261.69	229.06	69.69	86.37	282.90	188.90	252.70	17.03	107.25	90.02	55.98	38.55	28.98	17.4	18.29	104.72	62.45	44.79	113.24	22.17	76.13	63.21	78.36	54.21	145.52	113.9	35.45	12.21	84.32	108.98	373.97	87.11	78.67	129.7	181.03	109.47	266.56	201.5	76.9	84.27	256.93	182.06	246.07	18.16
Reference Gene;All Probes	RNA	Control	OAZ1	349.81	180.18	86.53	121.68	92.99	106.33	24.89	186.74	123.34	89.73	232.90	72.47	118.36	224.46	152.88	43.96	387.40	347.97	106.76	37.11	164.50	209.35	604.12	168.60	176.77	287.91	491.36	265.09	587.34	565.80	155.10	367.28	702.18	498.50	733.99	24.98	353.76	197.1	101.5	104.44	80.58	125.13	39.29	179.87	112.98	82.98	233.12	85.29	144.99	205.27	152.25	76.28	391.94	326.09	125.07	39.57	161.14	211.29	603.2	167.22	176.54	284.31	480.4	264.22	608.07	546.34	175.09	370.01	696.53	505.65	758.38	23.48
Interferon;All Probes	RNA	Endogenous	IFNG	28.01	15.86	32.97	11.56	17.20	19.02	12.92	19.95	26.14	20.83	30.50	23.15	10.14	21.15	7.32	23.30	34.34	35.93	11.61	2.77	15.11	34.43	86.95	13.40	16.86	45.03	88.18	27.55	97.08	65.87	9.88	37.12	80.83	71.99	75.78	5.48	51.46	1.19	7.63	6.95	30.86	17.31	2.85	13.69	8.22	27.75	29.68	20.99	11.91	15.01	13.74	11.27	37.75	49.4	0.54	5.12	14.44	33.27	88.56	11.43	17.09	53.08	92.49	16.31	121.78	38.45	46.51	38.12	102.6	86.37	80.03	5.05
T cells;CD8 T cells;All Probes	RNA	Endogenous	CD8A	84.17	52.99	11.86	6.44	40.31	25.93	16.66	102.36	37.54	48.21	64.26	23.24	40.12	82.76	44.29	23.03	67.49	95.03	61.04	15.73	88.34	104.93	328.96	94.28	76.85	155.45	264.31	129.89	307.34	269.69	77.73	89.75	344.37	253.64	292.53	24.21	101.04	36.42	2.44	18.05	16.09	6.09	22.72	98.2	31.37	32.59	46.99	19.92	51.04	47.07	46.68	18.46	69.93	116	46.48	16.49	89.63	102.26	328.24	91.87	74.8	160.78	257.91	133.22	317.7	277.58	46.4	89.85	370.23	259.56	295.13	23.01
Checkpoint;T cell Activation;Myeloid;All Probes	RNA	Endogenous	CD86	98.96	59.94	8.78	19.48	59.83	7.63	1.92	49.83	14.46	21.57	60.92	3.71	40.75	84.34	78.83	9.58	108.81	124.31	43.47	13.06	51.14	86.39	362.38	74.12	78.93	116.82	262.71	141.56	278.73	248.52	69.18	127.70	329.33	263.37	362.09	21.39	109.55	48.83	27.51	44.68	54.97	39.58	23.27	62.15	24.1	55.05	83.93	16.29	60.77	70.81	87.52	19.39	105.25	115.68	27.82	10.94	51.12	89.7	359.85	72.1	76.6	122.6	244.22	149.62	264.4	250.55	96.82	126.44	321.36	266.24	362.37	19.96
T cells;Myeloid;All Probes	RNA	Endogenous	LY6E	119.72	64.60	1.28	49.64	47.84	57.81	18.29	70.05	34.81	50.27	41.95	25.68	26.35	71.30	26.00	2.99	83.51	112.30	19.26	15.75	71.13	121.72	366.02	72.34	73.27	188.25	294.25	125.81	400.41	277.61	58.73	121.46	475.75	300.94	444.22	13.29	112.13	72.18	25.87	33.69	43.84	59.51	13.54	83.22	50.83	22.19	61.38	19.08	14.88	74.06	47.41	13.01	73.96	129.57	22.76	15.73	71.41	119.55	365.22	71.47	74.31	179.15	264.95	132.58	405.61	267.39	79.53	122.54	478.22	298.81	433.57	12.89
Background;All Probes	RNA	Negative	NegPrb1	92.90	89.62	13.44	3.54	19.95	17.34	16.69	90.89	40.40	27.88	89.84	27.03	40.51	26.91	47.83	1.78	67.94	94.88	47.17	10.80	60.87	83.31	334.26	73.60	71.63	100.56	190.14	90.88	278.47	133.82	93.36	87.07	287.61	222.68	278.11	15.07	75.86	62.98	12.83	5.91	22.16	26.45	13.71	109.24	64	4.26	84.01	25.59	33.62	36.11	30.94	11.66	44.52	59.96	38.12	10.31	63.93	82.32	332.63	73.52	68.87	114.4	198.84	72	273.85	160.57	90.91	85.56	293.75	215.15	292.61	16.17
Checkpoint;T cells;T cell Activation;All Probes	RNA	Endogenous	PDCD1	106.25	58.58	37.69	25.26	62.74	22.63	17.25	103.40	65.87	58.45	48.84	45.17	29.07	68.81	55.15	22.59	97.76	127.47	24.49	12.92	78.20	88.67	357.78	74.68	91.59	189.80	356.67	158.60	489.69	371.67	85.29	162.41	547.24	401.19	493.81	7.92	102.12	43.78	35.86	24.34	30.89	17.73	3.69	109.08	46.29	54.14	69.92	59.39	55.2	66.28	45.84	48.5	104.81	121.04	20.46	12.53	75.68	89.41	359.94	76.36	90.39	177.31	372.18	182.36	467.53	366.01	100.69	162.43	555.49	407.15	487.57	10.65
Reference Gene;All Probes	RNA	Control	SDHA	111.10	58.99	71.94	45.80	23.12	68.16	15.00	127.30	43.48	50.88	74.14	17.93	60.95	102.70	87.96	20.82	138.85	168.72	55.77	15.29	69.04	90.30	358.23	75.90	75.98	288.49	538.72	320.76	653.88	566.96	197.07	244.89	732.44	569.51	834.86	16.59	114.84	84.86	77.45	40.61	23.83	68.25	29.01	106.06	51.98	67.26	80.52	31.69	78.72	130.13	105.28	28.15	129.1	186.96	36.32	17.01	69.7	93.73	359.52	76.47	73.85	293.86	568.77	331.59	668.07	563.79	178.19	243.49	742.49	602.54	836.93	15.02
Checkpoint;T cells;T cell Activation;All Probes	RNA	Endogenous	LAG3	52.80	71.80	17.79	0.56	19.81	2.95	36.71	40.26	35.89	36.07	50.25	23.01	17.51	56.73	46.00	25.50	106.60	86.27	14.60	4.73	52.44	51.98	240.88	43.62	40.46	83.06	159.12	58.46	230.76	195.44	37.94	62.63	241.46	158.52	234.40	6.96	58.1	82.99	46.35	3.9	37.73	2.28	19.63	50.71	11.17	44.59	78.28	35.22	35.88	40.69	66.77	36.1	100.6	62.17	30.51	4.09	49.97	50.37	241.57	44.9	37.21	89.18	154.88	78.4	236.37	180.11	49.03	61.7	213.51	133.22	242.68	5.85
Cytokine & Chemokine Signaling;Apoptosis;All Probes	RNA	Endogenous	TNF	57.86	80.79	18.99	22.23	26.22	52.12	26.74	85.16	3.38	7.34	78.74	36.69	33.99	64.50	31.87	16.40	103.60	110.94	59.18	5.66	60.31	94.93	278.57	53.20	79.35	107.18	251.81	117.31	322.42	227.96	88.64	106.34	365.06	241.73	356.74	14.17	61.89	77.74	22.28	1.37	23.39	38.88	31.62	65.27	19.95	17.9	73.42	2.93	43.96	78.45	46.66	5.24	92.24	125.71	40.3	7.59	61.42	92.3	280.52	52.32	81.22	134.39	243.26	122.42	328.21	261.47	84.7	106.78	342.24	256.14	340.16	13.65
